3.023233413696289062e-01,2.741367220878601074e-01,3.009934723377227783e-01,3.061307966709136963e-01,2.107164114713668823e-01
4.283556640148162842e-01,3.548002243041992188e-01,3.764363527297973633e-01,3.804492354393005371e-01,2.604721784591674805e-01
4.711037278175354004e-01,4.285210967063903809e-01,4.582008123397827148e-01,4.627414643764495850e-01,3.122004866600036621e-01
4.522678554058074951e-01,4.241156876087188721e-01,4.650126397609710693e-01,4.799253344535827637e-01,3.301616013050079346e-01
4.011965990066528320e-01,3.394633233547210693e-01,3.645860552787780762e-01,3.654774129390716553e-01,2.516818642616271973e-01
2.743580937385559082e-01,2.431536614894866943e-01,2.631565928459167480e-01,2.629194259643554688e-01,1.815674155950546265e-01
4.700816571712493896e-01,3.910268843173980713e-01,3.992975056171417236e-01,3.969064950942993164e-01,2.672063708305358887e-01
4.628072381019592285e-01,3.859270513057708740e-01,3.862999379634857178e-01,3.862991631031036377e-01,2.649152576923370361e-01
3.160940408706665039e-01,2.719467580318450928e-01,2.953443527221679688e-01,3.007196784019470215e-01,2.065173089504241943e-01
4.760321378707885742e-01,4.427983760833740234e-01,4.934874176979064941e-01,5.103942155838012695e-01,3.473941087722778320e-01
5.171797871589660645e-01,4.413407742977142334e-01,4.576307833194732666e-01,4.608919620513916016e-01,3.151789307594299316e-01
5.570364594459533691e-01,4.864234030246734619e-01,4.917579591274261475e-01,4.947847127914428711e-01,3.322249352931976318e-01
4.545538127422332764e-01,3.779472708702087402e-01,3.785075545310974121e-01,3.800416588783264160e-01,2.611108720302581787e-01
3.653726577758789062e-01,3.284665346145629883e-01,3.603086471557617188e-01,3.674766719341278076e-01,2.528134882450103760e-01
5.056988000869750977e-01,4.415940344333648682e-01,4.504858553409576416e-01,4.526632726192474365e-01,3.075598776340484619e-01
3.754720985889434814e-01,2.957046329975128174e-01,3.033963441848754883e-01,3.021459281444549561e-01,2.052524834871292114e-01
3.456611037254333496e-01,3.159348666667938232e-01,3.690360188484191895e-01,3.767268359661102295e-01,2.586857080459594727e-01
5.093436837196350098e-01,4.321007430553436279e-01,4.383577704429626465e-01,4.392713308334350586e-01,3.005434274673461914e-01
1.762819290161132812e-01,1.622746437788009644e-01,1.824514418840408325e-01,1.856276839971542358e-01,1.267983913421630859e-01
2.615548372268676758e-01,2.519388794898986816e-01,2.821827530860900879e-01,2.964865267276763916e-01,2.039843350648880005e-01
5.707557797431945801e-01,5.703052282333374023e-01,6.161063313484191895e-01,6.303632855415344238e-01,4.280859529972076416e-01
5.335068702697753906e-01,4.526800811290740967e-01,4.437787234783172607e-01,4.468757212162017822e-01,3.032214641571044922e-01
2.970106303691864014e-01,2.624760568141937256e-01,2.873640656471252441e-01,2.920612394809722900e-01,2.029981464147567749e-01
5.366598963737487793e-01,4.547571837902069092e-01,4.689540565013885498e-01,4.730863273143768311e-01,3.254100680351257324e-01
4.859584569931030273e-01,4.101417064666748047e-01,4.122608602046966553e-01,4.137757718563079834e-01,2.829518914222717285e-01
4.654597640037536621e-01,3.884925246238708496e-01,4.080598354339599609e-01,4.058709740638732910e-01,2.758007347583770752e-01
3.465798199176788330e-01,3.741302192211151123e-01,4.504600465297698975e-01,4.634189605712890625e-01,3.351430892944335938e-01
3.501549363136291504e-01,3.048156797885894775e-01,3.270008862018585205e-01,3.366043865680694580e-01,2.283722311258316040e-01
4.162710607051849365e-01,3.351080715656280518e-01,3.445746004581451416e-01,3.454213142395019531e-01,2.360990047454833984e-01
5.465322732925415039e-01,5.297750830650329590e-01,5.961176753044128418e-01,6.151867508888244629e-01,4.284046888351440430e-01
3.092477321624755859e-01,3.027217984199523926e-01,3.395776748657226562e-01,3.549566566944122314e-01,2.462267428636550903e-01
2.447968125343322754e-01,2.242763489484786987e-01,2.486733198165893555e-01,2.573410272598266602e-01,1.780558377504348755e-01
2.836194932460784912e-01,2.537608444690704346e-01,2.754302918910980225e-01,2.777925729751586914e-01,1.907519549131393433e-01
2.853294014930725098e-01,2.453080415725708008e-01,2.652352750301361084e-01,2.582021057605743408e-01,1.721447855234146118e-01
5.045232772827148438e-01,4.312914609909057617e-01,4.478948116302490234e-01,4.549198448657989502e-01,3.123594224452972412e-01
5.010531544685363770e-01,4.982358515262603760e-01,5.553876161575317383e-01,5.917464494705200195e-01,4.026604592800140381e-01
3.390577733516693115e-01,3.372908532619476318e-01,3.789168000221252441e-01,3.874238133430480957e-01,2.696872055530548096e-01
5.052518844604492188e-01,4.175678789615631104e-01,4.117904007434844971e-01,4.034445583820343018e-01,2.734045088291168213e-01
2.503108084201812744e-01,2.363681197166442871e-01,2.649073004722595215e-01,2.702362239360809326e-01,1.862690448760986328e-01
4.939489960670471191e-01,4.148406684398651123e-01,4.322092533111572266e-01,4.352057278156280518e-01,2.983128130435943604e-01
5.239169001579284668e-01,4.463997483253479004e-01,4.645773172378540039e-01,4.679396748542785645e-01,3.218267858028411865e-01
5.720630884170532227e-01,5.362068414688110352e-01,5.881008505821228027e-01,6.097753643989562988e-01,4.188399910926818848e-01
3.325551450252532959e-01,3.017283082008361816e-01,3.251394927501678467e-01,3.324970602989196777e-01,2.247439473867416382e-01
5.226971507072448730e-01,4.516685009002685547e-01,4.540597200393676758e-01,4.579932391643524170e-01,3.109870553016662598e-01
2.508020699024200439e-01,2.402402609586715698e-01,2.653543949127197266e-01,2.765690982341766357e-01,1.924925446510314941e-01
4.160169363021850586e-01,3.438511192798614502e-01,3.658121824264526367e-01,3.718191683292388916e-01,2.541774213314056396e-01
3.422656655311584473e-01,2.771559655666351318e-01,2.906399071216583252e-01,2.935650050640106201e-01,2.027048766613006592e-01
4.031250476837158203e-01,3.366740643978118896e-01,3.582662642002105713e-01,3.645125031471252441e-01,2.491178512573242188e-01
5.384240150451660156e-01,5.242177248001098633e-01,5.700755715370178223e-01,5.899121761322021484e-01,4.076177775859832764e-01
4.933378696441650391e-01,4.528091847896575928e-01,4.990939199924468994e-01,5.155972838401794434e-01,3.529037833213806152e-01
5.015536546707153320e-01,4.372319579124450684e-01,4.355106651782989502e-01,4.352428615093231201e-01,2.948130965232849121e-01
5.035511851310729980e-01,4.294172227382659912e-01,4.546763896942138672e-01,4.552954435348510742e-01,3.144035935401916504e-01
2.722891569137573242e-01,2.738932371139526367e-01,3.392963409423828125e-01,3.394688069820404053e-01,2.438602298498153687e-01
5.451508164405822754e-01,4.630633890628814697e-01,4.672517180442810059e-01,4.654248356819152832e-01,3.166335523128509521e-01
4.682791829109191895e-01,4.146844446659088135e-01,4.201677739620208740e-01,4.168871045112609863e-01,2.842852771282196045e-01
4.060808718204498291e-01,3.479788303375244141e-01,3.803408145904541016e-01,3.879386186599731445e-01,2.703050673007965088e-01
3.175920248031616211e-01,3.033404648303985596e-01,3.319885134696960449e-01,3.308646380901336670e-01,2.268971204757690430e-01
4.880040585994720459e-01,4.751088619232177734e-01,5.287648439407348633e-01,5.512444972991943359e-01,3.819326162338256836e-01
3.053300082683563232e-01,2.780658304691314697e-01,2.942745685577392578e-01,3.014187514781951904e-01,2.068003118038177490e-01
5.359859466552734375e-01,5.418406724929809570e-01,5.876121520996093750e-01,6.081749200820922852e-01,4.406234920024871826e-01
3.254348933696746826e-01,3.368877470493316650e-01,3.721825480461120605e-01,3.859268128871917725e-01,2.684712707996368408e-01
3.597375750541687012e-01,3.497876524925231934e-01,3.862770199775695801e-01,3.877300024032592773e-01,2.664365768432617188e-01
2.961243689060211182e-01,2.696633040904998779e-01,2.928941845893859863e-01,3.011552393436431885e-01,2.098546326160430908e-01
2.442090511322021484e-01,2.075813710689544678e-01,2.191592901945114136e-01,2.208413183689117432e-01,1.500540226697921753e-01
2.947795987129211426e-01,2.523455321788787842e-01,2.698362171649932861e-01,2.703801691532135010e-01,1.855416744947433472e-01
5.054504275321960449e-01,4.265067577362060547e-01,4.240761697292327881e-01,4.242360591888427734e-01,2.880086004734039307e-01
4.730422496795654297e-01,3.998589813709259033e-01,4.117060303688049316e-01,4.148234426975250244e-01,2.815049588680267334e-01
4.206583499908447266e-01,3.581478893756866455e-01,3.834155201911926270e-01,3.872426152229309082e-01,2.667956352233886719e-01
2.880729436874389648e-01,2.461843043565750122e-01,2.619934976100921631e-01,2.690429985523223877e-01,1.847807765007019043e-01
4.407985806465148926e-01,3.810358047485351562e-01,3.943810164928436279e-01,3.978414237499237061e-01,2.749270200729370117e-01
3.305755853652954102e-01,2.853769063949584961e-01,3.059412837028503418e-01,3.143350481986999512e-01,2.133718430995941162e-01
2.770859301090240479e-01,2.351572215557098389e-01,2.575631737709045410e-01,2.612028717994689941e-01,1.800084710121154785e-01
5.250101089477539062e-01,5.218581557273864746e-01,5.814817547798156738e-01,6.212840080261230469e-01,4.304283857345581055e-01
6.082979440689086914e-01,5.817938446998596191e-01,6.502688527107238770e-01,6.792995333671569824e-01,4.629413783550262451e-01
4.743533730506896973e-01,4.803884327411651611e-01,5.320525765419006348e-01,5.637252330780029297e-01,3.824564814567565918e-01
2.748360633850097656e-01,2.531032860279083252e-01,2.789277434349060059e-01,2.869340479373931885e-01,1.977134793996810913e-01
3.798215985298156738e-01,3.161606192588806152e-01,3.301707506179809570e-01,3.330436050891876221e-01,2.291689664125442505e-01
4.278517067432403564e-01,3.519221544265747070e-01,3.741358220577239990e-01,3.800891637802124023e-01,2.621323466300964355e-01
3.060790002346038818e-01,2.787595689296722412e-01,3.085796236991882324e-01,3.221061825752258301e-01,2.240356653928756714e-01
4.765382409095764160e-01,3.958233296871185303e-01,4.020545780658721924e-01,4.025926291942596436e-01,2.759156227111816406e-01
4.471727013587951660e-01,3.739833831787109375e-01,3.869960308074951172e-01,3.909160196781158447e-01,2.667422592639923096e-01
3.760941326618194580e-01,3.389070332050323486e-01,3.646066188812255859e-01,3.711306154727935791e-01,2.492845058441162109e-01
4.973169565200805664e-01,4.210336208343505859e-01,4.287633001804351807e-01,4.287975430488586426e-01,2.920826375484466553e-01
4.548982083797454834e-01,4.425110518932342529e-01,4.974392950534820557e-01,5.182305574417114258e-01,3.604284226894378662e-01
4.001233279705047607e-01,3.420593440532684326e-01,3.670756816864013672e-01,3.742380440235137939e-01,2.534076273441314697e-01
4.952856302261352539e-01,4.202006757259368896e-01,4.415931403636932373e-01,4.416316151618957520e-01,3.019588589668273926e-01
3.591602444648742676e-01,2.976702451705932617e-01,3.178213238716125488e-01,3.243323862552642822e-01,2.210163623094558716e-01
2.512954771518707275e-01,2.609434127807617188e-01,2.936148941516876221e-01,3.142424225807189941e-01,2.192735522985458374e-01
6.892545223236083984e-01,6.157701611518859863e-01,6.334039568901062012e-01,6.145291328430175781e-01,4.202026128768920898e-01
4.795625209808349609e-01,4.684336185455322266e-01,5.033641457557678223e-01,5.074116587638854980e-01,3.559692203998565674e-01
4.123688042163848877e-01,3.379061222076416016e-01,3.472433686256408691e-01,3.496902585029602051e-01,2.386356890201568604e-01
6.039467453956604004e-01,5.258813500404357910e-01,5.369082689285278320e-01,5.356860160827636719e-01,3.608203530311584473e-01
2.870443761348724365e-01,2.683477401733398438e-01,2.942839860916137695e-01,3.044292628765106201e-01,2.106960266828536987e-01
5.602442026138305664e-01,4.830857217311859131e-01,4.910131096839904785e-01,4.922811985015869141e-01,3.353880047798156738e-01
1.913743913173675537e-01,1.661648750305175781e-01,1.784544885158538818e-01,1.817290186882019043e-01,1.263849735260009766e-01
5.196923017501831055e-01,5.284891128540039062e-01,6.083278059959411621e-01,6.332243084907531738e-01,4.427733123302459717e-01
5.352283120155334473e-01,5.461814403533935547e-01,6.099618673324584961e-01,6.266639828681945801e-01,4.313733279705047607e-01
5.374935269355773926e-01,4.531176388263702393e-01,4.591161310672760010e-01,4.631971418857574463e-01,3.190539777278900146e-01
5.140913128852844238e-01,4.306302368640899658e-01,4.428173005580902100e-01,4.454493224620819092e-01,3.041235506534576416e-01
5.520279407501220703e-01,5.311924815177917480e-01,6.017132401466369629e-01,6.140530705451965332e-01,4.338809251785278320e-01
2.843106985092163086e-01,2.805244326591491699e-01,3.177165985107421875e-01,3.226117789745330811e-01,2.173997461795806885e-01
4.678927958011627197e-01,3.983703851699829102e-01,4.089711010456085205e-01,4.135153293609619141e-01,2.801509201526641846e-01
3.459589779376983643e-01,3.079829216003417969e-01,3.272506594657897949e-01,3.240375220775604248e-01,2.199543118476867676e-01
5.100710988044738770e-01,4.313588738441467285e-01,4.516325891017913818e-01,4.575976729393005371e-01,3.134856820106506348e-01
4.287349581718444824e-01,3.510988652706146240e-01,3.730055987834930420e-01,3.795934021472930908e-01,2.594405114650726318e-01
3.089683949947357178e-01,3.053645789623260498e-01,3.418937921524047852e-01,3.419697582721710205e-01,2.404249906539916992e-01
5.086895227432250977e-01,4.300505816936492920e-01,4.424676895141601562e-01,4.437085092067718506e-01,3.041014075279235840e-01
3.993732631206512451e-01,4.082238078117370605e-01,4.578574895858764648e-01,4.426146447658538818e-01,3.268979489803314209e-01
4.835654497146606445e-01,4.030897617340087891e-01,4.166086018085479736e-01,4.222559630870819092e-01,2.880471348762512207e-01
5.233440399169921875e-01,5.088283419609069824e-01,5.883031487464904785e-01,5.959401726722717285e-01,4.235111474990844727e-01
3.461409509181976318e-01,3.098503351211547852e-01,3.371382355690002441e-01,3.444497883319854736e-01,2.372018992900848389e-01
4.098789691925048828e-01,3.324392139911651611e-01,3.345890045166015625e-01,3.331467509269714355e-01,2.282186448574066162e-01
5.308883786201477051e-01,4.539391696453094482e-01,4.442094564437866211e-01,4.426941573619842529e-01,3.012548685073852539e-01
3.736010491847991943e-01,3.169812262058258057e-01,3.419270813465118408e-01,3.503099381923675537e-01,2.373279780149459839e-01
4.178180694580078125e-01,3.505855500698089600e-01,3.737898766994476318e-01,3.787579536437988281e-01,2.587233185768127441e-01
4.689310789108276367e-01,4.078880846500396729e-01,4.246159195899963379e-01,4.301479458808898926e-01,2.915108799934387207e-01
3.997919857501983643e-01,3.238142132759094238e-01,3.480406105518341064e-01,3.393029868602752686e-01,2.325757592916488647e-01
1.805535256862640381e-01,1.814994066953659058e-01,2.035097628831863403e-01,2.161268591880798340e-01,1.527626365423202515e-01
4.810921549797058105e-01,4.082939326763153076e-01,4.128095209598541260e-01,4.122770130634307861e-01,2.823591232299804688e-01
6.780462265014648438e-01,6.640529036521911621e-01,7.170456647872924805e-01,7.243064641952514648e-01,5.039957761764526367e-01
5.681893229484558105e-01,5.489103198051452637e-01,6.211086511611938477e-01,6.456943750381469727e-01,4.509074091911315918e-01
3.288443088531494141e-01,2.700840532779693604e-01,2.872807085514068604e-01,2.917642295360565186e-01,1.984263062477111816e-01
6.245317459106445312e-01,5.274826884269714355e-01,5.242707133293151855e-01,4.946793913841247559e-01,3.356499969959259033e-01
5.262677073478698730e-01,5.022874474525451660e-01,5.674431324005126953e-01,5.925008058547973633e-01,4.094569981098175049e-01
2.679843306541442871e-01,2.411740869283676147e-01,2.646690607070922852e-01,2.715862095355987549e-01,1.872996836900711060e-01
4.669909775257110596e-01,3.867108821868896484e-01,4.029987156391143799e-01,3.959639668464660645e-01,2.716815173625946045e-01
5.191532373428344727e-01,4.419905841350555420e-01,4.392775297164916992e-01,4.386407136917114258e-01,2.995973527431488037e-01
4.534078836441040039e-01,3.829496204853057861e-01,3.941704332828521729e-01,3.983937501907348633e-01,2.743371427059173584e-01
2.063680589199066162e-01,2.208905220031738281e-01,2.631904184818267822e-01,2.816483676433563232e-01,1.954537779092788696e-01
5.097427368164062500e-01,5.260118246078491211e-01,5.818716287612915039e-01,6.094205379486083984e-01,4.153964221477508545e-01
2.484669834375381470e-01,2.269919663667678833e-01,2.484556734561920166e-01,2.537451088428497314e-01,1.756211519241333008e-01
6.116653084754943848e-01,5.956360101699829102e-01,6.623703837394714355e-01,7.000628709793090820e-01,4.834458827972412109e-01
5.097250938415527344e-01,4.687144756317138672e-01,5.752010345458984375e-01,5.581415891647338867e-01,3.850938379764556885e-01
5.220457911491394043e-01,4.522187113761901855e-01,4.420926570892333984e-01,4.388359189033508301e-01,2.961831390857696533e-01
4.119389355182647705e-01,3.614121377468109131e-01,3.709864020347595215e-01,3.762964308261871338e-01,2.572693526744842529e-01
5.047473311424255371e-01,4.572679102420806885e-01,4.535300433635711670e-01,4.634142518043518066e-01,3.184650242328643799e-01
5.161761045455932617e-01,5.326550006866455078e-01,5.794454216957092285e-01,6.103414893150329590e-01,4.221100509166717529e-01
5.348389744758605957e-01,5.138056278228759766e-01,5.653334856033325195e-01,5.864980220794677734e-01,3.968899250030517578e-01
3.853863179683685303e-01,3.311617076396942139e-01,3.530704379081726074e-01,3.600291609764099121e-01,2.438449412584304810e-01
4.660969376564025879e-01,4.317810237407684326e-01,4.633585214614868164e-01,4.825187623500823975e-01,3.203223347663879395e-01
5.143323540687561035e-01,4.366991519927978516e-01,4.357398450374603271e-01,4.362342655658721924e-01,2.988574802875518799e-01
1.504790335893630981e-01,1.482870429754257202e-01,1.757417023181915283e-01,1.847579479217529297e-01,1.284856349229812622e-01
2.905269265174865723e-01,2.522911429405212402e-01,2.722541391849517822e-01,2.737357318401336670e-01,1.882423311471939087e-01
3.310204446315765381e-01,2.791478931903839111e-01,2.971178591251373291e-01,3.026558756828308105e-01,2.049679160118103027e-01
5.393209457397460938e-01,4.689255654811859131e-01,4.561351239681243896e-01,4.606471657752990723e-01,3.007048070430755615e-01
4.627271592617034912e-01,4.337051808834075928e-01,4.726277589797973633e-01,4.870936274528503418e-01,3.356852829456329346e-01
4.910127222537994385e-01,4.986296892166137695e-01,5.693550705909729004e-01,5.608916282653808594e-01,4.229588508605957031e-01
2.482676208019256592e-01,2.219633013010025024e-01,2.396355271339416504e-01,2.432252913713455200e-01,1.682082265615463257e-01
4.986478388309478760e-01,4.256741702556610107e-01,4.330472648143768311e-01,4.325416982173919678e-01,2.955197095870971680e-01
2.999961674213409424e-01,2.498810738325119019e-01,2.680900990962982178e-01,2.713965177536010742e-01,1.866608709096908569e-01
5.635774135589599609e-01,4.751024246215820312e-01,4.659520685672760010e-01,4.486524760723114014e-01,3.049075901508331299e-01
5.158533453941345215e-01,4.366495907306671143e-01,4.310475885868072510e-01,4.258010983467102051e-01,2.908722758293151855e-01
7.106667757034301758e-01,7.089936137199401855e-01,7.964345216751098633e-01,7.951996326446533203e-01,5.622526407241821289e-01
4.803869128227233887e-01,4.595753550529479980e-01,5.099692940711975098e-01,5.280958414077758789e-01,3.649194836616516113e-01
5.482165813446044922e-01,5.390126705169677734e-01,5.772683024406433105e-01,5.923354029655456543e-01,3.909878730773925781e-01
3.975469172000885010e-01,3.350642621517181396e-01,3.595306575298309326e-01,3.670941889286041260e-01,2.527047395706176758e-01
4.794084727764129639e-01,4.631615877151489258e-01,5.129790306091308594e-01,5.360565185546875000e-01,3.704406619071960449e-01
6.688916683197021484e-01,5.756693482398986816e-01,5.789469480514526367e-01,5.617610812187194824e-01,3.839049935340881348e-01
4.568073749542236328e-01,3.775081932544708252e-01,3.851769566535949707e-01,3.860645294189453125e-01,2.625603973865509033e-01
5.249591469764709473e-01,4.447530508041381836e-01,4.543658196926116943e-01,4.543921053409576416e-01,3.111928999423980713e-01
4.891121983528137207e-01,4.668112397193908691e-01,5.178714990615844727e-01,5.390188097953796387e-01,3.744334578514099121e-01
3.467277586460113525e-01,3.388830423355102539e-01,3.800311386585235596e-01,3.952532708644866943e-01,2.738615572452545166e-01
